topID,subtopID,conID,passID,passOrder,passTitle,passText
1,102,1,102109,09,pTitle0102109,"In the United States, sickle cell anemia is found mainly in the black population. Patients with
sickle cell anemia require repeated red cell transfusions. As a result, they may form multiple
antibodies to common Rh or other blood group antigens. The presence of such antibodies may increase the time required for a transfusion service to supply compatible red cells. If undetected, these red cell antibodies may cause shortened survival of transfused red cells through hemolysis, or rupture of red blood cells. However, severe acute hemolytic reactions are uncommon. In addition, patients with sickle cell anemia may get delayed transfusion reactions. The first clinical signs of these delayed reactions include dark urine. Women with multiple child births may also form antibodies to white cell, red cell, or platelet antigens. Acute transfusion reactions may occur at any age, but at different rates. Newborns do not form antibodies to ABO blood group antigens (anti-A, B, or AB) during the first few months of life. Because of this, ABO-related negative reactions are not observed in this age group. Most blood transfusions are provided to persons aged 60 years and older, so most incidents also occur in this age group. A decline in ABO antibodies after the sixth decade of life reduces the likelihood that the transfusion of red cells incompatible to ABO groups will cause a severe fatal reaction."
1,102,1,102110,10,pTitle0102110,"Acute and severe cases of anemia may require transfusion of packed red blood cells. Anemia is defined as a decrease in the amount of working red blood cells (RBC). Anemia is a common illness that can be caused by low RBC production, excessive RBC destruction, or blood loss. Clinical features, if present, are mostly not specific and may include fatigue, shortness of breath, and high heart rate. Once anemia has been established, the doctor should check the mean corpuscular volume (MCV), which is the average volume of a red cell. Knowing which type of anemia based on MCV helps to guide the next steps. Iron deficiency anemia is most common type of anemia, caused by a lack of iron in the body. Bone marrow needs iron to make hemoglobin, which is the protein that carries oxygen. With low iron, there is not enough hemoglobin for red blood cells. Besides iron, folate and vitamin B-12 are also needed to produce enough healthy red blood cells. A diet lacking in these and other key nutrients can cause decreased red blood cell production. Aplastic anemia is a rare, life-threatening anemia that occurs when the body doesn't produce enough red blood cells. Causes of aplastic anemia include infections, certain medicines, autoimmune diseases and toxic chemicals. A variety of diseases, such as leukemia, can also cause anemia by affecting blood production in the bone marrow."
1,102,1,102111,11,pTitle0102111,"Jehovah’s Witnesses is a religious group that believes it is against God’s will to receive blood.
Therefore, they refuse blood transfusions, often even if it is their own blood. If they receive
blood at will, it can lead to expulsion from by their church in some cases. However, a minority of
the sect do not agree that the Bible prohibits blood transfusions, so they accept transfusions.
Some Jehovah’s Witnesses may also believe that it is okay to receive blood plasma fractions or
the reinfusion of their own blood. Given the spectrum of beliefs among followers of the religion,
health care providers should assess the view of each patient on this aspect. In the case of elective
surgery, a doctor who believes that a blood transfusion may be necessary may refuse to perform
surgery on a Jehovah’s Witness patient. This is because the patient has already refused to consent
to a blood transfusion. Naturally, the doctor would have to refer such a patient to another doctor,
if the patient still wished to undergo surgery. When treating a child of Jehovah’s Witness
parents, doctors should be aware of possible complex family dynamics. The parents cannot
openly be seen to tell their child to consent to a blood transfusion. They also may not consent on
their child’s behalf, but they might actually welcome a third party consenting on behalf of their
child. If this the case, it will help decision-making on the part of the doctor."
1,102,2,102201,01,pTitle0102201,"Blood donation is a procedure in which a person agrees to have blood drawn so that it can be used for transfusions or separated into components to make blood products. Millions of people need blood transfusions or blood products each year because of surgery or disease. Given the methods of obtaining blood from a donor, there are different types of donation. The most common way is to take blood from a vein as whole blood. The skin over the vessel from where the blood will be drawn is carefully cleaned. A large needle is used to minimize the shearing forces that can physically damage the red blood cells as they flow through the needle. The blood is usually stored in a flexible plastic bag. Another way is called apheresis, in which the whole blood goes through a special machine to separate it during the donation, so that only certain parts of blood are collected. This allows more of a single component, such as red blood cells, plasma or platelets, to be collected in one sitting. Healthy adults can usually donate a pint of blood without endangering health. The body replaces the lost fluids within 24 hours of a blood donation, and the lost red blood cells within several weeks."
1,102,2,102202,02,pTitle0102202,"Patients may receive a pint of whole blood or just specific components of the blood needed to
treat a particular condition. Whole blood is the human blood from a standard blood donation
without further processing. When only specific components are used, it is called blood
component therapy. Up to four components can be derived from donated blood: red blood cells,
white blood cells, platelets and plasma. Blood component therapy allows several patients to
benefit from one pint of donated whole blood. Different parts of blood serve different functions.
Red blood cells contain hemoglobin, a complex protein containing iron that carries oxygen
through the body. Platelets form clots to control bleeding. Plasma, which constitutes about 55%
of blood volume, is the liquid part of the blood that contains antibodies and also helps clotting.
Depending on the parts of blood being obtained, there are different kinds of blood donations.
Apheresis is a medical procedure to collect individual blood components. The process for whole
blood donation usually takes about one hour with the collection itself usually lasting only about
10 minutes. It takes about two hours for the apheresis. The storage of different blood components
may vary from a few days to dozens of years. The storage of whole blood, similar to red blood
cells, can be kept up to 30 days."
1,102,2,102203,03,pTitle0102203,"Red blood cells are the most frequently used blood component and are needed by almost every
type of patient requiring a transfusion. In double red cell donation, twice as many red blood cells
are collected as in a single donation of whole blood. During double red cell donation, blood is
drawn from one arm through a sterile, single-use needle connected to the apheresis machine.
This machine separates and collects two units of red cells. Then, it safely returns the remaining
blood components -- white blood cells, plasma and platelets, along with some saline -- back to
the donor through the same arm. Saline is given to the donor intravenously. Otherwise, the
donor's blood pressure could become low enough to cause light-headedness or even loss of
consciousness. Since the liquid portion of blood is not lost, the donor may feel more hydrated
after donation. However, donors need to meet slightly more stringent criteria in order to be able
to give a double red cell donation. The criteria include higher levels of hemoglobin, as well as
height and weight requirements. People also may be less able to exercise vigorously for a few
days after double red cell donation. This donation takes approximately 30 minutes longer than a
whole blood donation. People can donate approximately every four months. Red blood cells may
be treated and frozen for an extended storage of 10 years or more."
1,102,2,102204,04,pTitle0102204,"Platelets are small colorless blood cells that help the clotting process by sticking to the blood
vessels. Platelets are usually given to people who have too few platelets and are susceptible to
severe and spontaneous bleeding. Because aspirin can impair the clotting of platelets, donors
should not take any products containing aspirin, 48 hours before donation. During a platelet
donation, a small portion of blood, about one fourth of a pint, is drawn at a time. Similar to the
process used in double red cell donation, a machine for apheresis collects the platelets and some
plasma and returns the red cells and most of the plasma back to the donor. The donation takes
approximately two hours. After the donation, donors can resume normal activities that day. A
single platelet donation can provide enough platelets for a full treatment unit for a patient in
need. In fact, some platelet donations yield enough platelets for two or three treatment units. By
contrast, it takes four to six whole blood donations to produce a single treatment unit. Many
patients who need platelets are either patients who have cancer, or who are undergoing surgery
but happen to have weakened immune functions. Instead of obtaining platelets from multiple
donors through whole blood donations, physicians prefer having patients obtaining platelets from
a single donor through platelets donation to reduce risks. Platelets can be stored for only five
days."
1,102,2,102205,05,pTitle0102205,"Plasma, the fluid part of the blood, is 92 percent water and constitutes 55 percent of blood
volume. Plasma serves a variety of functions, from maintaining a healthy blood pressure and
volume to supplying critical proteins for blood clotting and immune functions. During a plasma
donation, blood is drawn by a process called apheresis. The machine for apheresis collects
plasma or a fluid of plasma and platelets, and then safely returns the remaining blood along with
some saline to donors. Plasma and platelet donation can be collected at the same time. Plasma
can potentially be collected once per month. The average donation takes about seventy-five
minutes. Plasma is usually frozen immediately after it is separated from fresh blood in order to
preserve clotting components. Plasma frozen within 24 hours of collection can be stored for up to
one year. It is used for bleeding diseases in which the missing clotting component is unknown or
when the specific clotting component is not available. Plasma also is used when bleeding is
caused by insufficient production of all or many of the different clotting components as a result
of liver disease or severe infection. Type AB plasma is universal which means this type of
plasma can be received by any adults, regardless of blood type."
1,102,2,102206,06,pTitle0102206,"Not only do blood donations vary in terms of the different blood components to be drawn from
the donors, but also in terms of the types of donors. One of the special types of blood donations
is autologous donation. Autologous donations are donations in which individuals give blood for
their own needs. For example, in the weeks before undergoing surgery, a person may donate
several units of blood for transfusion that maybe needed during or after the surgical procedure.
The person takes a supplement of iron after donating the blood to help the body replace the lost
blood cells before surgery. Also, during some types of surgery, blood that is lost can be collected
and immediately given back to the person. An autologous donation reduces the risks of blood
type incompatibility and blood-borne disease. However, it is not used as often as standard
donation. This is because blood products are very safe due to the stringent donor screening. In
addition, elderly patients may not be allowed to donate blood before surgery because they are
more likely to have other health problems during donation. These health problems include low
blood pressure, light-headedness and even loss of consciousness. People are also not allowed to
do autologous donation within three days of their surgery."
1,102,2,102207,07,pTitle0102207,"Usually, blood products are very safe due to the stringent donor screening. However, blood
donation can come with the risks of blood type incompatibility and blood-borne disease.
Irradiated blood components are used to prevent graft-versus-host disease (GVHD) from blood
transfusions. The primary cause of GVHD is growth of donor T-lymphocytes in the bone
marrow of susceptible recipients. Patients who are immuno-compromised or receiving blood
from a relative (directed donation) are at increased risk. Red blood cells are the most frequently
used blood component and are needed. They may be irradiated up to 14 days after collection, and
stored for another 14 days. Platelets are small colorless blood cells that help the clotting process
by sticking to the blood vessels. They can be irradiated at any stage in their shelf-life and stored
up five days. The donation of these different blood components is often drawn by a process
called apheresis. The machine for apheresis collects red cells, platelets, or other components, and
then safely returns the remaining blood along with some saline to donors. Another way to
prevent GVHD is autologous donations, in which individuals give blood for their own needs.
However, it is not used as often as standard donation, and elderly patients may not be allowed."
1,102,2,102208,08,pTitle0102208,"Leucodepletion is the process of removing leucocytes (white blood cells) from blood
components using special filters. This is currently the standard practice across many different
kinds of blood donations. It may be performed before storage at the collection center or at the
bedside. All red cells and platelet components usually go through this step before storage. It
includes red cell units of rare blood to be treated and frozen for an extended storage. Clinical
plasma components may also have white blood cells separated out, depending on the collection.
The donation of these different blood components is often drawn by a process called apheresis,
which filters needed components and then returns the remaining blood back to donors. The white
blood cells present in donated blood often play no therapeutic role and may be a cause of adverse
transfusion reactions. As a result, removing them can have a number of potential benefits for
recipients. It reduces risks of low platelet, bacterial infection, graft-versus-host disease (GVHD),
etc. The primary cause of GVHD is growth of donor T-lymphocytes in the bone marrow of
susceptible recipients. However, this does not provide the same protection as irradiation against
GVHD. Another way to prevent GVHD is autologous donations, in which patients give blood for
their own needs. Autologous collections are provided as leucodepleted red cells as well."
1,102,2,102209,09,pTitle0102209,"Besides irradiation and leucodepletion, there are several other processes of modified blood
components. Frozen red cells are prepared by adding protective agent before freezing. They may
be frozen for an extended storage of 10 years or more if there is a need for specific units.
Physicians use frozen red cells for unusual blood types or autologous collections when liquid-
preserved blood cannot fulfill demands. Washed red cells are another modified product that
removes unwanted plasma proteins, including antibodies. There will be some loss of red cells.
This is given to patients who require red cells with a low protein content. They include those
with reactions to transfused plasma proteins, severe allergies, etc. Some red cell and platelet
donations are screened by for the presence of a virus called CMV. Removing white cells offer a
high level of safety in preventing CMV, but not all the time. The transmission of CMV disease is
only from cellular component, so donations made into fresh frozen plasma and other plasma-
derived blood products do not require CMV screening. CMV negative products should be used
for pregnant women and several other groups of patients. Usually, the donation of these different
blood components is drawn by a process called apheresis, which filters needed components and
then returns the remaining blood back to donors. These various processes and stringent donor
screening reduce adverse reactions and blood-borne disease."
1,102,2,102210,10,pTitle0102210,"There are different types of red cell substitutes currently being studied for use in transfusion
medicine. The goal is to enhance the oxygen-carrying capacity for patients suffering from acute
anemia due to blood loss. Normal red blood cells contain hemoglobin (Hb), a complex protein
containing iron that carries oxygen through the body. It is one of the most frequently used blood
components needed by patients. Usually, the donation of these different blood components is
drawn by a process called apheresis. It filters needed components and then returns the remaining
blood back to donors. Red cells can be washed or frozen depending on the need. However, when
patients refuse blood donation or blood is not available, red cell substitutes can be used. They
have shown promise to fulfill special demands, at the same time reducing adverse reactions and
blood-borne diseases. For instance, Hb-Based Oxygen Carriers are purified Hb where parts of
the molecule have been modified. This increases the oxygen-releasing ability of the Hb proteins.
They can be infused without prior screening, and open the door to plasma oxygen delivery. This
has advantages over red blood cells because they can reach tissues where normal cells are not
able to pass. They are also available as stable formulations with extended storage."
1,102,2,102211,11,pTitle0102211,"The role of blood banks in providing therapeutic products has evolved within recent years. New
and improved blood components and alternate uses for products have shown promise to fulfill
special demands. For instance, Hemoglobin (Hb)-Based Oxygen Carrier is a modified Hb
molecule that increases the oxygen-releasing ability. There are also different types of platelet
substitutes currently being studied for use in transfusion medicine. Platelets are small colorless
blood cells that help the clotting process by sticking to the blood vessels. The goal is to enhance
the clotting ability of patients with too few platelets and are susceptible to severe bleeding. For
example, Infusible Platelet Membranes (IPMs) are made from old platelet units. Small particles
form in a spontaneous way from a platelet during collection and processing of components. They
appear to have the ability to function as a platelet and help to form a primary plug. One use for
IPMs may be in patients who do not respond well to platelet transfusions. They can also be used
for whom finding compatible platelet pheresis donors is difficult. However, it does not have the
advantage of an extended storage. Similar to the process used in red cell donation, platelet blood
components is drawn by a process called apheresis. It filters needed components and then returns
the remaining blood back to donors."
1,102,3,102301,01,pTitle0102301,"Blood donation is a procedure in which a person agrees to have blood drawn so that it can be used for transfusions or separated into components to make blood products. Millions of people need blood transfusions or blood products each year because of surgery or disease. Given the methods of obtaining blood from a donor, there are different types of donation. The most common way is to take blood from a vein as whole blood. The skin over the vessel from where the blood will be drawn is carefully cleaned. A large needle is used to minimize the shearing forces that can physically damage the red blood cells as they flow through the needle. The blood is usually stored in a flexible plastic bag. Another way is called apheresis, in which the whole blood goes through a special machine to separate it during the donation, so that only certain parts of blood are collected. This allows more of a single component, such as red blood cells, plasma or platelets, to be collected in one sitting. Healthy adults can usually donate a pint of blood without endangering health. The body replaces the lost fluids within 24 hours of a blood donation, and the lost red blood cells within several weeks."
1,102,3,102302,02,pTitle0102302,"Every year millions of people need products from blood transfusions because of disease or
surgery. People agree to donate blood so that it can be used for transfusions or to make products
that are separated from the blood. There are different types of blood donations that vary in the
methods of obtaining blood from a donor. Among those different types of donations, taking
blood from a vein as whole blood is the most common way. The nurse first carefully cleans the
skin near the vessel where the blood will be drawn. Red blood cells can be damaged by a
shearing force as they flow through the needle, so a large needle is used to reduce these forces on
the red blood cells. Apheresis is another method of blood donation, in which the whole blood is
separated into components by a special machine that collects different parts of blood. It can
collect different blood components, such as red blood cells, plasma or platelets, in one sitting. A
flexible plastic bag is usually used to store the blood or blood products. The fluids lost in
donation are usually replaced after about 24 hours, and red blood cells are replaced within
several weeks of a blood donation. As a result, healthy adults can usually donate a pint of blood
without damaging their health."
1,102,3,102303,03,pTitle0102303,"A blood donation involves a person who agrees to give blood that will be transfused into another
person. Donated blood is also used to make blood products made up of different components.
The method used to separate the blood into components is called apheresis. A special machine is
used to separate the whole blood into red blood cells, plasma, platelets and other components.
Apheresis can be used to collect these different blood products in one sitting. Many people, who
either have certain diseases or have surgery that might be expected to involve a lot of bleeding,
take advantage of transfusions. Of the different methods of obtaining blood, of course, the most
common way is to take whole blood from a vein with a needle and store it in a flexible plastic
bag. A large needle is used to take the blood to prevent damaging the red blood cells as they
move through the needle. The skin where the needle is inserted must be carefully cleaned before
the blood is drawn. Adults who are in good health can typically donate a pint of blood without
doing themselves any damage. The lost fluids and blood cells can be replaced within several
weeks of a blood donation."
1,102,3,102304,04,pTitle0102304,"The procedure in which people have blood taken out of their own bodies and transfer it to others
who need blood transfusions is called blood donation. The body regenerates fluids and red blood
cells that are taken from blood donation within 24 hours to several weeks after the blood
donation. Therefore, it is recommended that healthy adults donate one pint of blood each time.
People who have surgery or disease may need blood transfusions from donors. Under certain
circumstances, patients may also require donation of certain blood products instead of the whole
blood. Whole blood can be directly drawn from the veins of the donors through a large needle.
The large needle is to prevent the red blood cells being damaged by the shearing force when the
red blood cells flow through the needle. Blood components, such as red blood cells, plasma, or
platelets, can be obtained through a procedure called apheresis. In an apheresis, the whole blood
flows through a special machine and become separated into different components for different
blood products. Apheresis can collect only certain parts of the blood and return the remaining
components back to the donors in one occurrence. The blood is usually stored in a plastic bag
with adequate flexibility."
1,102,3,102305,05,pTitle0102305,"There is a great need for blood donation because millions of people receive blood transfusions
each year. The donated blood and the blood products can be used by people who are undergoing
surgery or suffer from a disease. The blood products are different blood components that are
processed from the whole blood, including red blood cells, plasma and platelets. These blood
components can be obtained through a special procedure called apheresis. People who donate
whole blood often have their blood drawn from the vein using a large needle. On the other hand,
people who donate separated blood products need to go through apheresis. In apheresis, whole
blood is first drawn, and then separated into different components. Only the needed parts of the
blood are further selected for donation, and the remaining components of the blood are returned
back to the donors. Blood is carefully stored in clean, plastic bags. Note that a large needle is
often used in blood donation, because the red blood cells may be damaged due to the shearing
forces when they flow through a smaller needle. Blood can be regenerated in a healthy body
within several weeks of blood donation, and donors can have their blood drawn up to one pint
each time without impairing their health conditions significantly."
1,102,3,102306,06,pTitle0102306,"Blood donation is unexceptional since there is a need of blood transfusions for people with
surgeries or disease. Actually, millions of people require blood transfusion annually. There are
different types of blood donation that vary in the procedure through which the blood is drawn
from the donors. To obtain whole blood, donors need to have their skin first carefully cleaned,
and then have a large needle draw blood from their veins directly. Because the red blood cells are
susceptible to damage due to the shearing force exerted when the red blood cells flow through a
needle, a large needle is usually applied. Under certain circumstances, instead of the whole blood
transfusion, only certain blood components, such as red blood cells, plasma or platelets, are
required. The single blood component can be further processed as the “blood product” for people
who need blood transfusions. The blood component is carefully obtained through a special
procedure called apheresis. Donors who go through apheresis will use a special machine to
separate their blood into different components. Donors who agree to have their blood drawn are
usually asked to donate one pint of blood. The health of donors will not be significantly damaged
because the body can regenerate the red blood cells and the fluid in the blood within one day to
several weeks of a blood donation."
1,102,3,102307,07,pTitle0102307,"Millions of people need blood transfusions or blood products each year because of surgery or
disease. Healthy adults can usually donate a pint of blood without endangering health. The body
replaces the lost fluids within 24 hours of a blood donation, and the lost red blood cells within
several weeks. As a result, the health of donors will not be significantly damaged. Usually, blood
products are very safe due to the stringent donor screening. However, blood donation can come
with the risks of blood type incompatibility and blood-borne disease. There are different types of
blood donation that vary in the procedure through which the blood is drawn from the donors. To
obtain whole blood, donors need to have their skin first carefully cleaned, and then have a large
needle draw blood from their veins directly. This is because the red blood cells are susceptible to
damage from the shearing force exerted when the red blood cells flow through the needle. The
blood is usually stored in a flexible plastic bag. Another way is called apheresis, in which the
whole blood goes through a special machine to separate it during the donation, so that only
certain parts of blood are collected. The single blood component can be further processed as the
“blood product” for people who need blood transfusions. Many patients only need certain blood
components, such as red blood cells, plasma or platelets."
1,102,3,102308,08,pTitle0102308,"People agree to donate blood so that it can be used for transfusions or to make products that are
separated from the blood. There are different types of blood donation that vary in the procedure
through which the blood is drawn from the donors. Among those different types of donations,
taking blood from a vein as whole blood is the most common way. Whole blood is the human
blood from a standard blood donation without further processing. The nurse first carefully cleans
the skin near the vessel where the blood will be drawn. Red blood cells can be damaged by a
shearing force as they flow through the needle, so a large needle is used to reduce these forces on
the red blood cells. The blood is usually stored in a flexible plastic bag. Another way is called
apheresis, in which the whole blood goes through a special machine to separate it during the
donation, so that only certain parts of blood are collected. The single blood component can be
further processed as the “blood product” for people who need blood transfusions. Many patients
only need certain blood components, such as red blood cells, plasma or platelets. The fluids lost
in donation are usually replaced after about 24 hours, and red blood cells are replaced within
several weeks of a blood donation. As a result, healthy adults can usually donate a pint of blood
without damaging their health."
1,102,3,102309,09,pTitle0102309,"People who have surgery or disease may need blood transfusions from donors. Healthy adults
can usually donate a pint of blood without damaging their health. This is because the fluids lost
in donation are usually replaced after about 24 hours, and red blood cells are replaced within
several weeks of a blood donation. Under certain circumstances, patients may also require
donation of certain blood products instead of the whole blood. Whole blood is the human blood
from a standard blood donation without further processing. Whole blood can be directly drawn
from the veins of the donors through a large needle. The large needle is to prevent the red blood
cells being damaged by the shearing force when the red blood cells flow through the needle. The
blood is usually stored in a plastic bag with adequate flexibility. There are also other types of
blood donation that vary in the procedure through which the blood is drawn from the donors. For
example, in an apheresis, the whole blood flows through a special machine and become
separated into different components for different blood products. The single blood component
can be further processed as the “blood product” for people who need blood transfusions.
Apheresis is suggested for patients with leukemia, multiple myeloma, and other conditions."
1,102,3,102310,10,pTitle0102310,"Blood can be regenerated in a healthy body within several weeks of blood donation. Most donors
can have their blood drawn up to one pint each time without impairing their health conditions
significantly. In the US, there is a great need for blood donation because millions of people
receive blood transfusions each year. It is especially crucial to the recovery of patients who have
surgery or certain diseases. Under certain circumstances, patients may also require donation of
certain blood products instead of the whole blood. Whole blood is the human blood from a
standard blood donation without further processing. Whole blood can be directly drawn from the
veins of the donors through a large needle. Note that a large needle is often used in blood
donation. This is because the red blood cells may be damaged due to the shearing forces when
they flow through a smaller needle. The blood is usually stored in a plastic bag with adequate
flexibility. There are also other types of blood donation that vary in the procedure through which
the blood is drawn from the donors. For example, in an apheresis, the whole blood flows through
a special machine and become separated into different components for different blood products.
Based on the disease being treated, the blood flow rate, and the size of the patient, the procedure
can take from one to four hours."
1,102,3,102311,11,pTitle0102311,"There are different types of blood donation that vary in the procedure through which the blood is
drawn from the donors. To obtain whole blood, donors need to have their skin first carefully
cleaned. Then, the phlebotomist uses a large needle to draw blood from their veins directly. Note
that a large needle is often used in blood donation, because the red blood cells may be damaged
due to the shearing forces when they flow through a smaller needle. The blood banks preserve
blood by adding a combination of chemicals that keeps the blood from clotting until it is needed.
Under certain circumstances, patients may also require donation of certain blood products
instead of the whole blood. Instead of the whole blood transfusion, only certain blood
components, such as red blood cells, plasma or platelets, are required. The single blood
component can be further processed as the “blood product” for people who need blood
transfusions. The blood component is carefully obtained through a special procedure called
apheresis. In an apheresis, the whole blood flows through a special machine and become
separated into different components for different blood products. Blood can be regenerated in a
healthy body within several weeks of blood donation. As a result, most donors can have their
blood drawn up to one pint each time without impairing their health conditions significantly."
1,103,1,103101,01,pTitle0103101,"A cornea transplant is a surgical procedure to replace part of your cornea with tissue from a donor. The procedure is also called a keratoplasty. The cornea is the transparent, dome-shaped surface of your eye. The cornea accounts for a large part of your eye's focusing power with multiple layers of tissue. In fact, the cornea has three different layers. The outermost layer is called the epithelium. The innermost layer is the endothelium. Sitting between the epithelium and the endothelium is the stroma. Interestingly, these layers have no blood vessels, so the cornea is nourished by absorbing oxygen from tears. A transplant doesn’t always involve all the layers. The procedure that transplants all the layers of the cornea is called a penetrating cornea transplant. The procedure that replaces only some of the layers of cornea is called lamellar cornea transplant. Both penetrating and lamellar transplants can restore vision, reduce pain and improve the appearance of a damaged cornea. Most corneas used in transplants come from deceased donors. There are more people requesting that their corneas be available for donation after they die, relative to other organs such as livers or kidneys. Hence, people needing cornea transplants generally will not endure long waits."
1,103,1,103102,02,pTitle0103102,"Keratoconus is a non-inflammatory ocular condition characterized by progressive changes in the shape of the cornea. It is an uncommon condition in which the normally round and clear cornea becomes thin and develops a cone-like bulge. Keratoconus literally means “cone-shaped cornea.” The cause of keratoconus is still not known. Some researchers believe that genetics play a role, since an estimated 10 percent of people with keratoconus also have a family member with the condition. Keratoconus usually affects both eyes, though symptoms in each eye may differ. Symptoms usually start to occur in people who are in their late teens. The rate of progression varies. It will often progress slowly for 10 to 20 years and then suddenly stop. The symptoms include blurring and distortion of vision, increased sensitivity to light, glare and mild eye irritation. An ophthalmologist will be able to diagnose keratoconus during a routine eye exam. There are different eye exams. A slit lamp, which is an instrument with high-intensity light, can be used to diagnose severe cases of keratoconus, but corneal topography is needed to diagnose the more subtle cases. There are additional procedures to determine the shape of the cornea, including the computerized corneal mapping. This procedure is used to take a picture of the cornea and generate a topographical map of your eye's surface."
1,103,1,103103,03,pTitle0103103,"Patients with Fuchs' dystrophy usually need a cornea transplant. Fuchs' dystrophy is an eye disease in which cells lining the inner surface of the cornea slowly start to die off. The disease usually affects both eyes. It can be inherited, and if either of your parents has the disease, you have a 50% chance of developing the condition. However, the condition may also occur in persons without a known family history of the disease. Fuchs' dystrophy is more common in women than in men. Vision problems usually do not appear before age 50, although doctors may be able to see signs of the disease in affected persons by their 30s or 40s. The thin layer of cells that line the back part of the cornea help pump excess fluid out of the cornea. As more and more cells are lost in Fuchs’ dystrophy, fluid begins to build up, causing swelling in the cornea and causing it to become cloudy. At first, fluid may build up only during sleep, when the eye is closed. As the disease gets worse, small blisters may form. The blisters get bigger and may eventually break, causing eye pain. Because Fuchs' dystrophy can cause the shape of the cornea to change, it can lead to permanent vision problems if not treated."
1,103,1,103104,04,pTitle0103104,"Herpes keratitis is a viral infection of the eye caused by the herpes simplex virus. There are two major types of the virus. Type I is the most common and primarily infects the face, causing the familiar ""cold sore"" or ""fever blister."" Type II is the sexually transmitted form of herpes, infecting the genitals. While both Type I and Type II herpes can spread to the eye and cause infection, Type I is by far the most frequent cause of eye infections. Type I herpes is very contagious and is commonly transmitted by skin contact with someone who has the virus. Almost everyone is exposed to Type I herpes, usually during childhood. After the original infection, the virus lies in a dormant state, living in nerve cells of the skin or eye. Reactivation can be triggered in a number of ways, including stress, sun exposure, fever, menstruation, trauma to the body and certain medications. The symptoms of herpes keratitis may include pain, redness, blurred vision, tearing, discharge and sensitivity to light. Treatment of herpes keratitis depends on its severity. Mild infection is typically treated with topical and sometimes oral antiviral medication. Doctors may gently scrape the affected area of the cornea to remove the diseased cells. In case of severe scarring and vision loss, a corneal transplant may be required."
1,103,1,103105,05,pTitle0103105,"People who have cataract surgery sometimes experience complications including bleeding, increasing pressure inside the eye, retinal detachment, and swelling of the cornea. Therefore, there is a risk of needing a cornea transplant after cataract surgery. Before the cataract surgery, physicians will measure the curve of the cornea with a technique called keratometry, in which a circle of light is focused on the cornea, and the reflection is used to determine the curve of the cornea. The most common procedure used for removing cataracts is called phacoemulsification. In this procedure, a small incision is made in the side of the cornea. The physician inserts a tiny instrument that uses high-frequency ultrasound to break up the center of the cloudy lens and carefully suctions it out. After the cloudy lens has been removed, the surgeon will replace it with an intraocular lens, an implant made of plastic, silicone, or acrylic. This new, clear lens allows light to pass through and focus properly on the retina. This artificial lens then becomes a permanent part of the eye. The artificial lens is inserted behind the iris, the colored part of the eye. When it is in place, the surgeon closes the incision, either with stitches or surgical glue. In the rare instance in which the cornea is damaged during this process, a transplant is necessary."
1,103,1,103106,06,pTitle0103106,"A synthetic cornea has been recently developed as a substitute to use in a transplant. When it is used in a patient's eye, it encourages damaged cells to rebuild and colonize the new tissue. This new cornea was developed by scientists in Sweden, Canada and California. The scientists made the artificial cornea from collagen, a common connective tissue found in tendons, ligaments, and other parts of the human body. By using synthetic collagen, the researchers eliminated the need for corneas from donors, which can sometimes be in short supply. During the testing, the scientists inserted the synthetic cornea into the eyes of ten patients after removing their diseased tissue. After two years, a majority of the patients' own healthy cells had fully covered the synthetic cornea. With the artificial corneas, their vision had been much improved. The new corneas even produced tears and responded to touch. The risk of cornea rejection is not trivial, occurring in about one in five cases. Having the synthetic cornea merged with the original cells reduces the risk of rejection to a large extent. Synthetic implantations also avoid the risk of diseases that could be transmitted in donor tissue such as hepatitis, AIDS and Creutzfeldt-Jakob disease, which is a degenerative brain disorder that leads to dementia and death."
1,103,1,103107,07,pTitle0103107,"A superficial scratch to the eye's outermost epithelial cell layer is the most common corneal
injury. It typically heals in a few days without lasting implications. But when it doesn't heal,
there can be persistent irritation and pain, scarring and potentially vision loss. Scientists found a
kind of a lipid that helps skin injuries heal appears to also aid repair of corneal injuries. It has an
effect even when other conditions, like diabetes, make healing difficult. Their findings show that
the lipid DOPG aids healing of scratches on the cornea from trauma. Causes can include finger
pokes or mascara wands. These results were observed in human cornea cells grown in a
laboratory dish. They are also seen in healthy mice and mice whose healing ability was
compromised. The corneal epithelial cells, which are stacked like a protective brick wall at the
front of the eye, appears to have the same signaling pathway that prompts production of the
parent lipid in skin. The findings indicate a topical application of DOPG may help patients,
possibly even adding it to existing eye drop products. This could one day aid healing of this
important protective barrier after injury as well as after common eye procedures like cataract
surgery. The scientists say that their next three years of new studies, enabled by the grant, should
pave the way for clinical trials."
